reaction_id	reaction_name	stoichiometric_equation	reversible	compartment	pathway_branch	assignment_type	gene_reaction_rule	best_gene	best_locus	enzyme_family	EC_number	KEGG_ID	BioCyc_ID	transcript_log2FC_AD	transcript_padj_AD	proteomics_status	omics_support	biopax_source	balance_status	notes
rxn09977_c0	aldehyde dehydrogenase [NAD(P)+]	cpd00001_c0 + cpd00003_c0 + cpd15618_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd01126_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1304350_1305843 or contig_1_339385_337880 or contig_1_3685110_3683686	contig_1_1304350_1305843	contig_1_1304350_1305843	contig_locus_assignment	1.2.1.5		rxn09977				no_support		balanced	
rxn09989_c0	Maltodextrin glucosidase (dextrin)	5.0 cpd00001_c0 + cpd11594_c0 --> 6.0 cpd00027_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2909034_2907439	contig_1_2909034_2907439	contig_1_2909034_2907439	contig_locus_assignment	3.2.1.20		rxn09989				no_support		balanced	
rxn10010_c0	trans-2-hexenoyl-CoA  reductase (NAD+)	cpd00004_c0 + cpd00067_c0 + cpd03125_c0 --> cpd00003_c0 + cpd03124_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3156164_3157354	contig_1_3156164_3157354	contig_1_3156164_3157354	contig_locus_assignment	1.3.1.44		META:RXN-12559				no_support		balanced	
rxn10019_c0	fatty-acid--CoA ligase (Iso-C16:1)	cpd00002_c0 + cpd00010_c0 + cpd15599_c0 <=> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd15600_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10019				no_support		balanced	
rxn10020_c0	fatty-acid--CoA ligase (anteiso-C17:1)	cpd00002_c0 + cpd00010_c0 + cpd15597_c0 <=> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd15598_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10020				no_support		balanced	
rxn10021_c0	fatty-acid--CoA ligase (Iso-C17:1)	cpd00002_c0 + cpd00010_c0 + cpd15601_c0 <=> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd15602_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10021				no_support		balanced	
rxn10043_c0	cytochrome-c oxidase (H+/e- = 2)	0.5 cpd00007_c0 + 6.0 cpd00067_c0 + 2.0 cpd00110_c0 --> cpd00001_c0 + 4.0 cpd00067_e0 + 2.0 cpd00109_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	(contig_1_2602753_2602142 or contig_1_4858440_4859975) and (contig_1_2604211_2602790 or contig_1_4860048_4861580) and contig_1_4862163_4863035	contig_1_2602753_2602142	contig_1_2602753_2602142	contig_locus_assignment	1.9.3.1		rxn10043				no_support		balanced	
rxn10044_c0	cytochrome-c reductase (menaquinol 7: 3 protons)	cpd00067_c0 + 2.0 cpd00109_c0 + cpd11451_c0 <=> 3.0 cpd00067_e0 + 2.0 cpd00110_c0 + cpd11606_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4404254_4403067	contig_1_4404254_4403067	contig_1_4404254_4403067	contig_locus_assignment	7.1.1.8; 1.10.2.2		rxn10044				no_support		balanced	
rxn10053_c0	phosphoribosylaminoimidazole carboxylase (ATP-dependent)	cpd00001_c0 + cpd00002_c0 + cpd00011_c0 + cpd02140_c0 --> cpd00008_c0 + cpd00009_c0 + 2.0 cpd00067_c0 + cpd02893_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	6.3.4.18		rxn10053				no_support		balanced	
rxn10054_c0	dCMP deaminase (CMP)	cpd00001_c0 + cpd00046_c0 + cpd00067_c0 --> cpd00013_c0 + cpd00091_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.5.4.12		rxn10054				no_support		balanced	
rxn10056_c0	NAD kinase (GTP)	cpd00003_c0 + cpd00038_c0 --> cpd00006_c0 + cpd00031_c0 + cpd00067_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_locus_assignment	2.7.1.23		rxn10056				no_support		balanced	
rxn10057_c0	NAD kinase (dATP)	cpd00003_c0 + cpd00115_c0 --> cpd00006_c0 + cpd00067_c0 + cpd00177_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_locus_assignment	2.7.1.23		rxn10057				no_support		balanced	
rxn10058_c0	NAD kinase (dGTP)	cpd00003_c0 + cpd00241_c0 --> cpd00006_c0 + cpd00067_c0 + cpd00295_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_locus_assignment	2.7.1.23		rxn10058				no_support		balanced	
rxn10059_c0	NAD kinase (dCTP)	cpd00003_c0 + cpd00356_c0 --> cpd00006_c0 + cpd00067_c0 + cpd00533_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_locus_assignment	2.7.1.23		rxn10059				no_support		balanced	
rxn10060_c0	NAD kinase (dTTP)	cpd00003_c0 + cpd00357_c0 --> cpd00006_c0 + cpd00067_c0 + cpd00297_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_1_3457363_3458238	contig_locus_assignment	2.7.1.23		rxn10060				no_support		balanced	
rxn10091_c0	cob(I)alamin adenosyltransferase	cpd00001_c0 + cpd00002_c0 + cpd00635_c0 --> cpd00009_c0 + cpd00012_c0 + cpd00067_c0 + cpd00166_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4022214_4021627	contig_1_4022214_4021627	contig_1_4022214_4021627	contig_locus_assignment	2.5.1.17		rxn10091				no_support		balanced	
rxn10110_c0	Phosphatidylserine decarboxylase (Ecoli)	cpd00067_c0 + cpd15657_c0 --> cpd00011_c0 + cpd15653_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10110				no_support		balanced	
rxn10111_c0	Phosphatidylserine syntase (Ecoli)	cpd00054_c0 + cpd11427_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd15657_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_locus_assignment	2.7.8.8		rxn10111				no_support		balanced	
rxn10123_c0	NADH dehydrogenase (menaquinone-8 & 2 protons)	cpd00004_c0 + 3.0 cpd00067_c0 + cpd15500_c0 --> cpd00003_c0 + 2.0 cpd00067_e0 + cpd15499_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4085374_4086915	contig_1_4085374_4086915	contig_1_4085374_4086915	contig_locus_assignment	7.1.1.2; 1.6.5.3		rxn10123				no_support		balanced	
rxn10124_c0	NADH dehydrogenase (demethylmenaquinone-8 & 2.8 protons)	cpd00004_c0 + 3.8 cpd00067_c0 + cpd15352_c0 --> cpd00003_c0 + 2.8 cpd00067_e0 + cpd15353_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4085374_4086915	contig_1_4085374_4086915	contig_1_4085374_4086915	contig_locus_assignment	7.1.1.2; 1.6.5.3		rxn10124				no_support		balanced	
rxn10199_c0	Peptidoglycan subunit synthesis	cpd03495_c0 + cpd15666_c0 <=> cpd02229_c0 + cpd15665_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			rxn10199				no_support		balanced	
rxn10202_c0	glycerol-3-phosphate: acyl-coa acyltransferase (16:0)	cpd00067_c0 + cpd00080_c0 + cpd00134_c0 <-- cpd00010_c0 + cpd15327_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10202				no_support		balanced	
rxn10203_c0	myristoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd01695_c0 --> cpd00010_c0 + cpd15331_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10203				no_support		balanced	
rxn10204_c0	acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase	cpd00080_c0 + cpd00327_c0 --> cpd00010_c0 + cpd15329_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10204				no_support		balanced	
rxn10205_c0	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd11432_c0 --> cpd00010_c0 + cpd15671_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10205				no_support		balanced	
rxn10206_c0	anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd11434_c0 --> cpd00010_c0 + cpd15672_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10206				no_support		balanced	
rxn10207_c0	isotetradecanoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd11435_c0 --> cpd00010_c0 + cpd15673_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10207				no_support		balanced	
rxn10208_c0	isopentadecanoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd11437_c0 --> cpd00010_c0 + cpd15674_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10208				no_support		balanced	
rxn10209_c0	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd11439_c0 --> cpd00010_c0 + cpd15675_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10209				no_support		balanced	
rxn10210_c0	isohexadecanoyl-glycerol-3-phosphate O-acyltransferase	cpd00080_c0 + cpd11441_c0 --> cpd00010_c0 + cpd15676_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_1_4856619_4854205	contig_locus_assignment	2.3.1.15		rxn10210				no_support		balanced	
rxn10211_c0	palmitoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd00134_c0 + cpd15327_c0 --> cpd00010_c0 + cpd15524_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10211				no_support		balanced	
rxn10212_c0	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd00067_c0 + cpd01695_c0 + cpd15331_c0 --> cpd00010_c0 + cpd15522_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		META:RXN-17021				no_support		balanced	
rxn10213_c0	stearoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd00067_c0 + cpd00327_c0 + cpd15329_c0 --> cpd00010_c0 + cpd15526_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10213				no_support		balanced	
rxn10214_c0	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd11432_c0 + cpd15671_c0 --> cpd00010_c0 + cpd00067_c0 + cpd15677_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10214				no_support		balanced	
rxn10215_c0	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd11434_c0 + cpd15672_c0 --> cpd00010_c0 + cpd00067_c0 + cpd15678_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10215				no_support		balanced	
rxn10216_c0	isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd11435_c0 + cpd15673_c0 --> cpd00010_c0 + cpd00067_c0 + cpd15679_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10216				no_support		balanced	
rxn10217_c0	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd11437_c0 + cpd15674_c0 --> cpd00010_c0 + cpd00067_c0 + cpd15680_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10217				no_support		balanced	
rxn10218_c0	anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd11439_c0 + cpd15675_c0 --> cpd00010_c0 + cpd00067_c0 + cpd15681_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10218				no_support		balanced	
rxn10219_c0	isohexadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase	cpd11441_c0 + cpd15676_c0 --> cpd00010_c0 + cpd00067_c0 + cpd15682_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_1_4449769_4449065	contig_locus_assignment	2.3.1.51		rxn10219				no_support		balanced	
rxn10220_c0	isoheptadecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15677_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15683_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.41		rxn10220				no_support		balanced	
rxn10221_c0	anteisoheptadecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15678_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15684_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.41		rxn10221				no_support		balanced	
rxn10222_c0	isotetradecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15679_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15685_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.41		rxn10222				no_support		balanced	
rxn10223_c0	isopentadecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15680_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15686_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.41		rxn10223				no_support		balanced	
rxn10224_c0	anteisopentadecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15681_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15687_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.41		rxn10224				no_support		balanced	
rxn10225_c0	isohexadecanoyl-phosphatidate cytidylyltransferase	cpd00052_c0 + cpd15682_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15688_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.41		rxn10225				no_support		balanced	
rxn10226_c0	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15683_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15689_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_locus_assignment	2.7.8.8		rxn10226				no_support		balanced	
rxn10227_c0	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15684_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15690_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_locus_assignment	2.7.8.8		rxn10227				no_support		balanced	
rxn10228_c0	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15685_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15691_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_locus_assignment	2.7.8.8		rxn10228				no_support		balanced	
rxn10229_c0	isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15686_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15692_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_locus_assignment	2.7.8.8		rxn10229				no_support		balanced	
rxn10230_c0	anteisopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15687_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15693_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_locus_assignment	2.7.8.8		rxn10230				no_support		balanced	
rxn10231_c0	isohexadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	cpd00054_c0 + cpd15688_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15694_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_1_2671743_2670436	contig_locus_assignment	2.7.8.8		rxn10231				no_support		balanced	
rxn10232_c0	isoheptadecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15689_c0 <=> cpd00011_c0 + cpd15695_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10232				no_support		balanced	
rxn10233_c0	anteisoheptadecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15690_c0 <=> cpd00011_c0 + cpd15696_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10233				no_support		balanced	
rxn10234_c0	isotetradecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15691_c0 <=> cpd00011_c0 + cpd15697_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10234				no_support		balanced	
rxn10235_c0	isopentadecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15692_c0 <=> cpd00011_c0 + cpd15698_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10235				no_support		balanced	
rxn10236_c0	anteisopentadecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15693_c0 <=> cpd00011_c0 + cpd15699_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10236				no_support		balanced	
rxn10237_c0	isohexadecanoyl-phosphatidylserine decarboxylase	2.0 cpd00067_c0 + cpd15694_c0 <=> cpd00011_c0 + cpd15700_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10237				no_support		balanced	
rxn10238_c0	isoheptadecanoyl-phosphatidic acid phosphatase	cpd00001_c0 + cpd15677_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15701_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.4		rxn10238				no_support		balanced	
rxn10239_c0	anteisoheptadecanoyl-phosphatidic acid phosphatase	cpd00001_c0 + cpd15678_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15702_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.4		rxn10239				no_support		balanced	
rxn10240_c0	isotetradecanoyl-phosphatidic acid phosphatase	cpd00001_c0 + cpd15679_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15703_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.4		rxn10240				no_support		balanced	
rxn10241_c0	isopentadecanoyl-phosphatidic acid phosphatase	cpd00001_c0 + cpd15680_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15704_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.4		rxn10241				no_support		balanced	
rxn10242_c0	anteisopentadecanoyl-phosphatidic acid phosphatase	cpd00001_c0 + cpd15681_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15705_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.4		rxn10242				no_support		balanced	
rxn10243_c0	isohexadecanoyl-phosphatidic acid phosphatase	cpd00001_c0 + cpd15682_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15706_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.4		rxn10243				no_support		balanced	
rxn10253_c0	isoheptadecanoyl-Diacylglycerol kinase	cpd00002_c0 + cpd15701_c0 --> cpd00008_c0 + cpd15677_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.107		rxn10253				no_support		balanced	
rxn10254_c0	anteisoheptadecanoyl-Diacylglycerol kinase	cpd00002_c0 + cpd15702_c0 --> cpd00008_c0 + cpd15678_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.107		rxn10254				no_support		balanced	
rxn10255_c0	isotetradecanoyl-Diacylglycerol kinase	cpd00002_c0 + cpd15703_c0 --> cpd00008_c0 + cpd15679_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.107		rxn10255				no_support		balanced	
rxn10256_c0	isopentadecanoyl-Diacylglycerol kinase	cpd00002_c0 + cpd15704_c0 --> cpd00008_c0 + cpd15680_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.107		rxn10256				no_support		balanced	
rxn10257_c0	anteisopentadecanoyl-Diacylglycerol kinase	cpd00002_c0 + cpd15705_c0 --> cpd00008_c0 + cpd15681_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.107		rxn10257				no_support		balanced	
rxn10258_c0	isohexadecanoyl-Diacylglycerol kinase	cpd00002_c0 + cpd15706_c0 --> cpd00008_c0 + cpd15682_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.1.107		rxn10258				no_support		balanced	
rxn10259_c0	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase	cpd00080_c0 + cpd15683_c0 <=> cpd00046_c0 + cpd15716_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.8.5		rxn10259				no_support		balanced	
rxn10260_c0	anteisoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase	cpd00080_c0 + cpd15684_c0 <=> cpd00046_c0 + cpd15717_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.8.5		rxn10260				no_support		balanced	
rxn10265_c0	isoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	cpd00001_c0 + cpd15716_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15722_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.27		rxn10265				no_support		balanced	
rxn10266_c0	anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	cpd00001_c0 + cpd15717_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15723_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.3.27		rxn10266				no_support		balanced	
rxn10336_c0	stearoyl-cardiolipin synthase	2.0 cpd15540_c0 <=> cpd00100_c0 + cpd15793_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			rxn10336				no_support		balanced	
rxn10337_c0	isoheptadecanoyl-cardiolipin synthase	2.0 cpd15722_c0 <=> cpd00100_c0 + cpd15794_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			rxn10337				no_support		balanced	
rxn10338_c0	anteisoheptadecanoyl-cardiolipin synthase	2.0 cpd15723_c0 <=> cpd00100_c0 + cpd15795_c0	True	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			rxn10338				no_support		balanced	
rxn10344_c0	Lead (Pb+2) ABC transporter	cpd00001_c0 + cpd00002_c0 + cpd04097_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd04097_e0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2497446_2495722 or contig_1_2600379_2597974 or contig_1_3277919_3275655	contig_1_2497446_2495722	contig_1_2497446_2495722	contig_locus_assignment			rxn10344				no_support		balanced	
rxn10363_c0	glycogen phosphorylase	cpd00009_c0 + cpd15413_c0 <=> cpd00089_c0 + cpd15301_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_3492914_3490587	contig_1_3492914_3490587	contig_1_3492914_3490587	contig_locus_assignment	2.4.1.1		rxn10363				no_support		balanced	
