"ID","Dye","YC","DIC","ET","Decol","OD600","replica_id"
"071123","DB",3,0.4,0,0,NA,8
"071123","DB",3,0.4,4,9.82794577685088,NA,8
"071123","DB",3,0.4,8,24.5568300312826,NA,8
"071123","DB",3,0.4,12,54.3534932221064,NA,8
"071123","DB",3,0.4,16,76.6423357664234,NA,8
"071123","DB",3,0.4,20,83.5505735140772,NA,8
"071123","DB",3,0.4,24,83.8894681960375,NA,8
"071123","DB",3,0.4,36,85.140771637122,NA,8
"071123","DB",3,0.4,44,86.7049009384776,NA,8
"071123","DB",3,0.4,52,89.259645464025,NA,8
"071123","DB",3,0.4,0,0,NA,9
"071123","DB",3,0.4,4,8.49056603773585,NA,9
"071123","DB",3,0.4,8,26.4675052410901,NA,9
"071123","DB",3,0.4,12,54.4287211740042,NA,9
"071123","DB",3,0.4,16,75.4192872117401,NA,9
"071123","DB",3,0.4,20,83.0712788259958,NA,9
"071123","DB",3,0.4,24,84.7746331236897,NA,9
"071123","DB",3,0.4,36,86.0587002096436,NA,9
"071123","DB",3,0.4,44,86.8710691823899,NA,9
"071123","DB",3,0.4,52,89.2819706498952,NA,9
"071123","DB",3,0.4,0,0,NA,10
"071123","DB",3,0.4,4,10.9489051,NA,10
"071123","DB",3,0.4,8,40.1459854,NA,10
"071123","DB",3,0.4,12,61.8004866,NA,10
"071123","DB",3,0.4,16,75.1824818,NA,10
"071123","DB",3,0.4,20,78.8321168,NA,10
"071123","DB",3,0.4,28,83.2116788,NA,10
"071123","DB",3,0.4,32,86.8613139,NA,10
"071123","DB",3,0.4,36,92.9440389,NA,10
"071123","DB",3,0.4,0,0,NA,11
"071123","DB",3,0.4,4,14.1463415,NA,11
"071123","DB",3,0.4,8,41.2195122,NA,11
"071123","DB",3,0.4,12,70.7317073,NA,11
"071123","DB",3,0.4,16,87.0731707,NA,11
"071123","DB",3,0.4,20,87.5609756,NA,11
"071123","DB",3,0.4,28,87.804878,NA,11
"071123","DB",3,0.4,32,89.7560976,NA,11
"071123","DB",3,0.4,36,91.7073171,NA,11
"071123","DB",3,0.4,0,0,NA,12
"071123","DB",3,0.4,4,8.5,NA,12
"071123","DB",3,0.4,8,28.25,NA,12
"071123","DB",3,0.4,12,63.5,NA,12
"071123","DB",3,0.4,16,87.5,NA,12
"071123","DB",3,0.4,20,92.75,NA,12
"071123","DB",3,0.4,28,94,NA,12
"071123","DB",3,0.4,32,94.25,NA,12
"071123","DB",3,0.4,36,95,NA,12
"161123","DB",3,0.4,0,0,NA,13
"161123","DB",3,0.4,4,10.9489051094891,NA,13
"161123","DB",3,0.4,8,40.1459854014599,NA,13
"161123","DB",3,0.4,12,61.8004866180049,NA,13
"161123","DB",3,0.4,16,75.1824817518248,NA,13
"161123","DB",3,0.4,20,78.8321167883212,NA,13
"161123","DB",3,0.4,28,83.2116788321168,NA,13
